NUMERO PEDIDO,NUMERO FACTURA,COD-ART,ESTATUS LINEA,ESTATUS LINEA FDV,CANT PEDIDA,CANTIDAD ART,VENTA DOLARES
P008308326042963385,03377395,22-01-121,TRÁNSITO,TRÁNSITO,24.0,24.0,128.928
P008515126042161712,03375737,23-01-007,TRÁNSITO,TRÁNSITO,24.0,24.0,102.48
P001401426042162921,03375695,23-03-031,TRÁNSITO,TRÁNSITO,24.0,24.0,80.8704
P011111126042763238,03376918,28-06-038,TRÁNSITO,TRÁNSITO,24.0,24.0,31.0464
P005018126042263466,03376169,28-06-038,TRÁNSITO,TRÁNSITO,24.0,24.0,31.0464
P024713626042260095,03376018,25-01-005,TRÁNSITO,TRÁNSITO,24.0,24.0,28.9296
P088614126042460348,03376466,23-01-027,TRÁNSITO,TRÁNSITO,24.0,24.0,166.8
P088614126042460348,03376466,23-01-024,TRÁNSITO,TRÁNSITO,24.0,24.0,249.84
P024713626041360080,03374390,25-03-149,TRÁNSITO,TRÁNSITO,24.0,24.0,95.988
P024713626041360080,03374390,28-03-045,TRÁNSITO,TRÁNSITO,24.0,24.0,83.04
P017503726042461437,03376298,10-01-112,TRÁNSITO,TRÁNSITO,24.0,24.0,208.9757
P011111126042163218,03376172,23-03-003,TRÁNSITO,TRÁNSITO,24.0,24.0,79.7184
P004404426050461620,03377831,25-01-006,TRÁNSITO,TRÁNSITO,24.0,24.0,30.7296
P004404426050461620,03377830,25-01-011,TRÁNSITO,TRÁNSITO,24.0,24.0,30.7296
P004404426050361614,03377778,28-06-038,TRÁNSITO,TRÁNSITO,24.0,24.0,31.68
P024713626042860106,03377038,23-01-014,TRÁNSITO,TRÁNSITO,24.0,24.0,198.8112
P014914926042362590,03376136,12-06-054,TRÁNSITO,TRÁNSITO,24.0,24.0,177.156
P004404426050461620,03377831,25-01-005,TRÁNSITO,TRÁNSITO,24.0,24.0,30.7296
P014914926041362540,03374450,23-03-001,TRÁNSITO,TRÁNSITO,24.0,24.0,69.996
P024713626042060088,03375423,23-03-001,TRÁNSITO,TRÁNSITO,24.0,24.0,71.1936
P008308326042063339,03375414,22-01-120,TRÁNSITO,TRÁNSITO,24.0,24.0,171.5736
P006100426042362841,03376327,22-01-120,TRÁNSITO,TRÁNSITO,24.0,24.0,165.84
P012812826041361901,03374315,23-01-007,TRÁNSITO,TRÁNSITO,24.0,24.0,74.112
P014914926041462545,03374635,28-06-003,TRÁNSITO,TRÁNSITO,24.0,24.0,31.272
P020803226040960393,03374027,25-01-007,TRÁNSITO,TRÁNSITO,24.0,24.0,40.104
P004304326041560304,03374929,28-03-036,TRÁNSITO,TRÁNSITO,24.0,24.0,141.36
P004404426041061562,03374141,01-12-510,TRÁNSITO,TRÁNSITO,24.0,24.0,92.3904
P004404426041061562,03374141,01-12-511,TRÁNSITO,TRÁNSITO,24.0,24.0,92.3904
P005405426041762880,03375456,23-03-001,TRÁNSITO,TRÁNSITO,24.0,24.0,70.452
P020903826042760718,03376745,20-01-266,TRÁNSITO,TRÁNSITO,24.0,24.0,101.232
P020903826042760718,03376745,20-03-030,TRÁNSITO,TRÁNSITO,24.0,24.0,92.112
P005405426041762880,03375456,23-03-003,TRÁNSITO,TRÁNSITO,24.0,24.0,78.888
P004404426042261592,03376033,20-01-251,TRÁNSITO,TRÁNSITO,24.0,24.0,94.56
P006100426041462799,03374618,01-06-013,TRÁNSITO,TRÁNSITO,24.0,24.0,49.416
P001101126042762714,03376988,01-15-219,TRÁNSITO,TRÁNSITO,24.0,24.0,49.68
P004404426040861552,03373823,23-03-001,TRÁNSITO,TRÁNSITO,24.0,24.0,96.9293
P014914926041762564,03375205,22-01-121,TRÁNSITO,TRÁNSITO,24.0,24.0,122.436
P014914926041762564,03375205,22-01-123,TRÁNSITO,TRÁNSITO,24.0,24.0,122.436
P024655326041360158,03374449,01-15-300,TRÁNSITO,TRÁNSITO,24.0,24.0,28.32
P008515126041361691,03374448,28-06-003,TRÁNSITO,TRÁNSITO,24.0,24.0,42.888
P004404426041061565,03374183,20-01-140,TRÁNSITO,TRÁNSITO,24.0,24.0,144.504
P015702126042162038,03375797,01-24-148,TRÁNSITO,TRÁNSITO,24.0,24.0,16.2288
P014914926041062532,03374102,22-01-120,TRÁNSITO,TRÁNSITO,24.0,24.0,121.524
P014914926041062532,03374102,22-01-122,TRÁNSITO,TRÁNSITO,24.0,24.0,121.524
P022108526042360405,03376196,28-03-045,TRÁNSITO,TRÁNSITO,24.0,24.0,107.52
P022108526042360405,03376197,23-01-007,TRÁNSITO,TRÁNSITO,24.0,24.0,96.0
P005018126041563441,03374822,20-03-338,TRÁNSITO,TRÁNSITO,24.0,24.0,39.744
P005018126041563441,03374822,25-03-117,TRÁNSITO,TRÁNSITO,24.0,24.0,136.944
P015702126042762057,03376861,20-03-298,TRÁNSITO,TRÁNSITO,24.0,24.0,52.668
P015702126042762057,03376861,23-03-051,TRÁNSITO,TRÁNSITO,24.0,24.0,120.3576
P009027426042260337,03375942,25-03-140,TRÁNSITO,TRÁNSITO,24.0,24.0,94.392
P006100426043062881,03377412,28-03-045,TRÁNSITO,TRÁNSITO,24.0,24.0,80.2483
P004118726041663109,03375092,28-06-003,TRÁNSITO,TRÁNSITO,12.0,12.0,15.72
P014914926041062534,03374212,28-06-003,TRÁNSITO,TRÁNSITO,12.0,12.0,15.636
P024713626042260093,03375897,23-01-007,TRÁNSITO,TRÁNSITO,12.0,12.0,37.32
P020803226042260429,03376176,25-01-005,TRÁNSITO,TRÁNSITO,12.0,12.0,14.76
P004404426041461570,03374455,28-03-045,TRÁNSITO,TRÁNSITO,12.0,12.0,56.88
P024713626042260093,03375897,25-03-141,TRÁNSITO,TRÁNSITO,12.0,12.0,71.934
P024713626042260093,03375897,28-03-036,TRÁNSITO,TRÁNSITO,12.0,12.0,68.4432
P014914926041062534,03374212,01-06-012,TRÁNSITO,TRÁNSITO,12.0,12.0,33.804
P014914926041562548,03374807,22-01-120,TRÁNSITO,TRÁNSITO,12.0,12.0,63.984
P031231226042062579,03375354,20-03-338,TRÁNSITO,TRÁNSITO,12.0,12.0,21.8736
P017800726042064181,03375555,20-03-338,TRÁNSITO,TRÁNSITO,12.0,12.0,22.32
P004609026043065793,03377618,28-06-012,TRÁNSITO,TRÁNSITO,12.0,12.0,99.6384
P011111126041763200,03375084,23-03-051,TRÁNSITO,TRÁNSITO,12.0,12.0,84.984
P001101126042262703,03375997,01-12-827,TRÁNSITO,TRÁNSITO,12.0,12.0,21.2314
P017921126042161513,03375680,09-01-739,TRÁNSITO,TRÁNSITO,12.0,12.0,48.4224
P017921126042161513,03375680,09-01-738,TRÁNSITO,TRÁNSITO,12.0,12.0,53.1948
P017921126042161513,03375680,30-06-046,TRÁNSITO,TRÁNSITO,12.0,12.0,59.64
P009027426042260338,03376339,22-01-122,TRÁNSITO,TRÁNSITO,12.0,12.0,64.464
P000708826040962303,03373848,28-03-045,TRÁNSITO,TRÁNSITO,12.0,12.0,41.52
P024655326042960208,03377281,01-06-012,TRÁNSITO,TRÁNSITO,12.0,12.0,34.08
P025102526042160032,03375655,20-03-284,TRÁNSITO,TRÁNSITO,12.0,12.0,9.36
P024713626042260095,03376018,25-01-006,TRÁNSITO,TRÁNSITO,12.0,12.0,14.4648
P024713626042260095,03376018,25-01-010,TRÁNSITO,TRÁNSITO,12.0,12.0,14.4648
P024713626042260095,03376018,25-01-007,TRÁNSITO,TRÁNSITO,12.0,12.0,14.4648
P024713626042260095,03376018,25-01-044,TRÁNSITO,TRÁNSITO,12.0,12.0,24.8136
P024713626042260095,03376018,25-01-049,TRÁNSITO,TRÁNSITO,12.0,12.0,14.4648
P024713626042260095,03376018,25-01-059,TRÁNSITO,TRÁNSITO,12.0,12.0,26.46
P024713626041060078,03373976,20-03-488,TRÁNSITO,TRÁNSITO,12.0,12.0,204.036
P024713626042360098,03376198,25-03-181,TRÁNSITO,TRÁNSITO,12.0,12.0,51.984
P008308326042863371,03377008,01-06-013,TRÁNSITO,TRÁNSITO,12.0,12.0,32.04
P004609026041665682,03375069,28-03-044,TRÁNSITO,TRÁNSITO,12.0,12.0,50.52
P024107426041560212,03374691,22-01-039,TRÁNSITO,TRÁNSITO,12.0,12.0,129.84
P014914926041562552,03374814,02-06-403,TRÁNSITO,TRÁNSITO,12.0,12.0,15.48
P014914926041562552,03374814,01-24-103,TRÁNSITO,TRÁNSITO,12.0,12.0,14.16
P014914926041562552,03374814,01-24-104,TRÁNSITO,TRÁNSITO,12.0,12.0,16.8
P020803226041060396,03374101,02-06-440,TRÁNSITO,TRÁNSITO,12.0,12.0,158.8932
P020803226041060396,03374101,02-06-438,TRÁNSITO,TRÁNSITO,12.0,12.0,158.8932
P015702126042462050,03376536,25-03-117,TRÁNSITO,TRÁNSITO,12.0,12.0,76.68
P022500826042760604,03376633,10-02-453,TRÁNSITO,TRÁNSITO,12.0,12.0,24.1814
P022500826050360632,03377672,10-01-956,TRÁNSITO,TRÁNSITO,12.0,12.0,43.662
P004118726041163086,03374237,01-24-148,TRÁNSITO,TRÁNSITO,12.0,12.0,8.184
P006100426042962876,03377308,20-01-275,TRÁNSITO,TRÁNSITO,12.0,12.0,55.1897
P004404426050461620,03377830,25-01-036,TRÁNSITO,TRÁNSITO,12.0,12.0,15.3648
P014914926041362540,03374450,23-03-002,TRÁNSITO,TRÁNSITO,12.0,12.0,107.16
P014914926042362590,03376136,12-06-056,TRÁNSITO,TRÁNSITO,12.0,12.0,118.104
P006100426042362850,03376231,28-06-038,TRÁNSITO,TRÁNSITO,12.0,12.0,15.84
P004609026042965778,03377328,01-06-012,TRÁNSITO,TRÁNSITO,12.0,12.0,34.08
P008308326042063339,03375414,28-06-003,TRÁNSITO,TRÁNSITO,12.0,12.0,21.6
P024713626042060088,03375423,01-01-073,TRÁNSITO,TRÁNSITO,12.0,12.0,20.634
P008308326042063339,03375414,22-01-123,TRÁNSITO,TRÁNSITO,12.0,12.0,85.7868
P008308326042063339,03375414,22-01-121,TRÁNSITO,TRÁNSITO,12.0,12.0,85.7868
P010310326042863542,03376850,20-01-069,TRÁNSITO,TRÁNSITO,12.0,12.0,20.3904
P010310326042863542,03376850,20-03-026,TRÁNSITO,TRÁNSITO,12.0,12.0,23.7312
P010310326042863542,03376850,25-03-104,TRÁNSITO,TRÁNSITO,12.0,12.0,17.4
P005018126042163462,03375769,27-06-171,TRÁNSITO,TRÁNSITO,12.0,12.0,29.28
P005018126042163462,03375769,27-06-170,TRÁNSITO,TRÁNSITO,12.0,12.0,27.72
P005018126042163462,03375769,25-03-117,TRÁNSITO,TRÁNSITO,12.0,12.0,76.68
P015702126042862077,03377495,23-03-034,TRÁNSITO,TRÁNSITO,12.0,12.0,35.0669
P015702126042862077,03377495,01-01-169,TRÁNSITO,TRÁNSITO,12.0,12.0,28.116
P022108526050460424,03377832,10-01-307,TRÁNSITO,TRÁNSITO,12.0,12.0,103.0104
P014914926042862602,03376844,07-06-222,TRÁNSITO,TRÁNSITO,12.0,12.0,21.4272
P014914926042862602,03376844,07-06-227,TRÁNSITO,TRÁNSITO,12.0,12.0,18.2016
P006100426042362841,03376327,22-01-067,TRÁNSITO,TRÁNSITO,12.0,12.0,152.4
P006100426042362844,03376230,01-12-511,TRÁNSITO,TRÁNSITO,12.0,12.0,34.338
P006100426042362844,03376230,01-12-510,TRÁNSITO,TRÁNSITO,12.0,12.0,34.338
P006100426040862758,03373729,25-03-050,TRÁNSITO,TRÁNSITO,12.0,12.0,10.476
P004609026042565740,03376867,28-03-036,TRÁNSITO,TRÁNSITO,12.0,12.0,68.4432
P004609026042565740,03376867,09-01-746,TRÁNSITO,TRÁNSITO,12.0,12.0,32.8575
P004609026042565740,03376867,01-09-018,TRÁNSITO,TRÁNSITO,12.0,12.0,42.984
P021713226041360151,03374529,28-03-044,TRÁNSITO,TRÁNSITO,12.0,12.0,36.84
P021713226041360151,03374529,23-01-007,TRÁNSITO,TRÁNSITO,12.0,12.0,37.08
P022108526050460424,03377832,23-01-007,TRÁNSITO,TRÁNSITO,12.0,12.0,43.2
P006100426040862758,03373729,28-03-045,TRÁNSITO,TRÁNSITO,12.0,12.0,41.484
P005405426041762880,03375456,22-06-025,TRÁNSITO,TRÁNSITO,12.0,12.0,45.864
P004404426041461573,03374657,22-06-025,TRÁNSITO,TRÁNSITO,12.0,12.0,63.72
P006100426041462799,03374618,23-01-007,TRÁNSITO,TRÁNSITO,12.0,12.0,37.056
P004404426050361613,03377777,09-01-743,TRÁNSITO,TRÁNSITO,12.0,12.0,47.2584
P004404426050361613,03377777,09-01-809,TRÁNSITO,TRÁNSITO,12.0,12.0,66.5808
P004404426041461573,03374657,01-12-823,TRÁNSITO,TRÁNSITO,12.0,12.0,57.24
P004404426042261592,03376033,20-01-276,TRÁNSITO,TRÁNSITO,12.0,12.0,63.24
P004404426042261592,03376033,20-01-187,TRÁNSITO,TRÁNSITO,12.0,12.0,124.68
P004404426042161585,03375630,23-03-033,TRÁNSITO,TRÁNSITO,12.0,12.0,140.7744
P024407726041760060,03375309,20-01-280,TRÁNSITO,TRÁNSITO,12.0,12.0,33.1776
P005405426041762880,03375456,23-01-052,TRÁNSITO,TRÁNSITO,12.0,12.0,62.04
P006100426041462799,03374618,28-03-045,TRÁNSITO,TRÁNSITO,12.0,12.0,41.484
P008515126042861727,03377021,01-01-088,TRÁNSITO,TRÁNSITO,12.0,12.0,23.9784
P008515126042861727,03377021,01-01-094,TRÁNSITO,TRÁNSITO,12.0,12.0,32.7084
P022108526040960388,03374186,25-03-184,TRÁNSITO,TRÁNSITO,12.0,12.0,119.358
P024217226041460184,03374609,28-03-045,TRÁNSITO,TRÁNSITO,12.0,12.0,41.52
P024655326042760194,03376634,07-09-026,TRÁNSITO,TRÁNSITO,12.0,12.0,157.92
P024713626040960076,03373966,25-03-142,TRÁNSITO,TRÁNSITO,12.0,12.0,61.6224
P030930926040964901,03373883,28-06-003,TRÁNSITO,TRÁNSITO,12.0,12.0,15.6
P004304326041560304,03374929,28-03-043,TRÁNSITO,TRÁNSITO,12.0,12.0,54.72
P024107426042960237,03377112,25-03-140,TRÁNSITO,TRÁNSITO,12.0,12.0,55.6452
P021727426042160065,03375817,22-01-052,TRÁNSITO,TRÁNSITO,12.0,12.0,44.289
P009027426042560344,03376551,02-06-086,TRÁNSITO,TRÁNSITO,12.0,12.0,75.48
P001101126042762714,03376988,22-06-025,TRÁNSITO,TRÁNSITO,12.0,12.0,45.864
P008515126042361715,03376171,28-03-045,TRÁNSITO,TRÁNSITO,12.0,12.0,53.76
P008515126042361715,03376171,28-03-073,TRÁNSITO,TRÁNSITO,12.0,12.0,36.8988
P004404426041361569,03374454,22-06-029,TRÁNSITO,TRÁNSITO,12.0,12.0,54.36
P014914926041062533,03374104,22-01-122,TRÁNSITO,TRÁNSITO,12.0,12.0,87.72
P014914926041062533,03374104,22-01-120,TRÁNSITO,TRÁNSITO,12.0,12.0,87.72
P025102526042160031,03375653,23-01-007,TRÁNSITO,TRÁNSITO,12.0,12.0,48.0
P014914926042062570,03375383,25-01-005,TRÁNSITO,TRÁNSITO,12.0,12.0,14.76
P001401426042262929,03376117,23-01-013,TRÁNSITO,TRÁNSITO,12.0,12.0,91.6104
P015702126042062033,03376175,01-06-012,TRÁNSITO,TRÁNSITO,12.0,12.0,34.08
P005018126040963428,03374004,01-06-013,TRÁNSITO,TRÁNSITO,12.0,12.0,24.72
P005018126040963428,03374004,01-06-012,TRÁNSITO,TRÁNSITO,12.0,12.0,33.84
P019719726042861320,03377036,23-03-006,TRÁNSITO,TRÁNSITO,12.0,12.0,75.6
P019719726042861320,03377036,23-03-005,TRÁNSITO,TRÁNSITO,12.0,12.0,75.6
P024713626042460101,03377046,25-03-159,TRÁNSITO,TRÁNSITO,12.0,12.0,90.174
P004304326042060311,03375751,02-06-047,TRÁNSITO,TRÁNSITO,12.0,12.0,24.168
P004609026042765756,03376785,01-24-103,TRÁNSITO,TRÁNSITO,12.0,12.0,13.566
P004609026042765756,03376785,01-24-108,TRÁNSITO,TRÁNSITO,12.0,12.0,24.282
P004609026042765756,03376785,01-24-104,TRÁNSITO,TRÁNSITO,12.0,12.0,16.074
P024713626042460101,03377046,28-03-045,TRÁNSITO,TRÁNSITO,12.0,12.0,41.76
P004304326042060311,03375750,02-06-303,TRÁNSITO,TRÁNSITO,12.0,12.0,31.236
P004304326042060311,03375750,02-06-360,TRÁNSITO,TRÁNSITO,12.0,12.0,29.412
P004609026042765756,03376784,02-06-403,TRÁNSITO,TRÁNSITO,12.0,12.0,14.82
P006100426042262830,03375903,22-01-077,TRÁNSITO,TRÁNSITO,12.0,12.0,74.724
P006100426042262830,03375903,22-06-029,TRÁNSITO,TRÁNSITO,12.0,12.0,53.6962
P006100426042262830,03375903,01-06-013,TRÁNSITO,TRÁNSITO,12.0,12.0,24.888
P006100426042262830,03375904,01-06-012,TRÁNSITO,TRÁNSITO,12.0,12.0,34.056
P008515126041361691,03374448,14-09-067,TRÁNSITO,TRÁNSITO,12.0,12.0,50.592
P008515126041361691,03374448,23-01-007,TRÁNSITO,TRÁNSITO,12.0,12.0,50.808
P024217226041560188,03374988,02-06-066,TRÁNSITO,TRÁNSITO,12.0,12.0,52.8
P024217226041560188,03374988,01-24-130,TRÁNSITO,TRÁNSITO,12.0,12.0,10.08
P024217226041560188,03374988,01-24-103,TRÁNSITO,TRÁNSITO,12.0,12.0,14.16
P024217226041560188,03374988,01-24-104,TRÁNSITO,TRÁNSITO,12.0,12.0,16.8
P022108526042360405,03376197,07-01-011,TRÁNSITO,TRÁNSITO,12.0,12.0,69.198
P022108526042360405,03376196,25-06-014,TRÁNSITO,TRÁNSITO,12.0,12.0,29.07
P014914926041062532,03374102,22-01-121,TRÁNSITO,TRÁNSITO,12.0,12.0,60.762
P014914926041062532,03374102,22-01-123,TRÁNSITO,TRÁNSITO,12.0,12.0,60.762
P022108526042360405,03376196,25-03-140,TRÁNSITO,TRÁNSITO,12.0,12.0,60.762
P022108526042360405,03376196,25-03-166,TRÁNSITO,TRÁNSITO,12.0,12.0,112.29
P015702126043062084,03377600,20-03-154,TRÁNSITO,TRÁNSITO,12.0,12.0,34.6867
P015702126043062084,03377600,20-03-338,TRÁNSITO,TRÁNSITO,12.0,12.0,21.3811
P015702126043062084,03377600,25-03-142,TRÁNSITO,TRÁNSITO,12.0,12.0,76.5054
P015702126042762071,03376819,22-01-120,TRÁNSITO,TRÁNSITO,12.0,12.0,64.44
P004609026041065642,03374211,01-01-066,TRÁNSITO,TRÁNSITO,12.0,12.0,21.6388
P004609026041065642,03374210,09-01-743,TRÁNSITO,TRÁNSITO,12.0,12.0,45.942
P004609026041065642,03374210,09-01-742,TRÁNSITO,TRÁNSITO,12.0,12.0,42.3738
P004609026041065642,03374210,01-01-336,TRÁNSITO,TRÁNSITO,12.0,12.0,67.545
P004404426041061565,03374183,20-01-191,TRÁNSITO,TRÁNSITO,12.0,12.0,189.432
P004404426041061565,03374183,20-01-206,TRÁNSITO,TRÁNSITO,12.0,12.0,108.324
P004404426041461571,03374626,20-01-191,TRÁNSITO,TRÁNSITO,12.0,12.0,138.186
P004404426041461571,03374626,20-01-786,TRÁNSITO,TRÁNSITO,12.0,12.0,102.5352
P004404426041461571,03374626,20-02-035,TRÁNSITO,TRÁNSITO,12.0,12.0,102.5352
P005018126041563441,03374820,07-06-212,TRÁNSITO,TRÁNSITO,12.0,12.0,161.676
P015702126043062086,03377641,20-03-044,TRÁNSITO,TRÁNSITO,12.0,12.0,25.5192
P015702126043062086,03377639,20-03-333,TRÁNSITO,TRÁNSITO,12.0,12.0,23.16
P006100426043062881,03377412,05-09-035,TRÁNSITO,TRÁNSITO,12.0,12.0,50.0141
P009027426042260337,03375940,25-06-018,TRÁNSITO,TRÁNSITO,12.0,12.0,49.02
P015702126042762057,03376862,20-01-221,TRÁNSITO,TRÁNSITO,12.0,12.0,37.62
P015702126042762057,03376863,20-03-151,TRÁNSITO,TRÁNSITO,12.0,12.0,71.364
P015702126042762057,03376863,20-03-154,TRÁNSITO,TRÁNSITO,12.0,12.0,34.314
P015702126042762057,03376863,20-03-152,TRÁNSITO,TRÁNSITO,12.0,12.0,31.008
P015702126042762057,03376861,20-01-861,TRÁNSITO,TRÁNSITO,12.0,12.0,39.444
P015702126042762057,03376861,23-01-052,TRÁNSITO,TRÁNSITO,12.0,12.0,60.1788
P015702126042762057,03376861,23-01-012,TRÁNSITO,TRÁNSITO,12.0,12.0,68.0904
P015702126042762057,03376861,25-01-007,TRÁNSITO,TRÁNSITO,12.0,12.0,14.3172
P015702126042762057,03376861,25-01-006,TRÁNSITO,TRÁNSITO,12.0,12.0,14.3172
P020220226042161502,03375814,02-06-065,TRÁNSITO,TRÁNSITO,12.0,12.0,29.184
P014914926042762599,03376838,01-01-169,TRÁNSITO,TRÁNSITO,12.0,12.0,27.2725
P014914926042762599,03376842,25-03-104,TRÁNSITO,TRÁNSITO,12.0,12.0,17.34
P005018126050463497,03377768,01-24-103,TRÁNSITO,TRÁNSITO,12.0,12.0,13.566
P022108526042460408,03376511,28-03-036,TRÁNSITO,TRÁNSITO,12.0,12.0,63.504
P014914926041362539,03374456,01-24-286,TRÁNSITO,TRÁNSITO,20.0,20.0,34.58
P014914926042762599,03376840,15-03-031,TRÁNSITO,TRÁNSITO,20.0,20.0,20.634
P014914926042762599,03376837,20-03-307,TRÁNSITO,TRÁNSITO,20.0,20.0,16.9168
P014914926042762599,03376837,01-03-286,TRÁNSITO,TRÁNSITO,20.0,20.0,13.167
P014914926041362539,03374457,01-01-174,TRÁNSITO,TRÁNSITO,20.0,20.0,21.6
P014914926041362539,03374457,01-06-013,TRÁNSITO,TRÁNSITO,20.0,20.0,41.2
P014914926041362539,03374460,31-01-000,TRÁNSITO,TRÁNSITO,20.0,20.0,46.4
P014914926042762599,03376839,15-03-022,TRÁNSITO,TRÁNSITO,20.0,20.0,18.981
P022108526042460408,03376511,02-01-019,TRÁNSITO,TRÁNSITO,20.0,20.0,5.76
P022108526042460408,03376511,14-01-079,TRÁNSITO,TRÁNSITO,20.0,20.0,7.74
P005018126050463497,03377771,01-03-285,TRÁNSITO,TRÁNSITO,20.0,20.0,11.4
P005018126050463497,03377771,01-03-286,TRÁNSITO,TRÁNSITO,20.0,20.0,13.11
P005018126050463497,03377767,01-06-013,TRÁNSITO,TRÁNSITO,20.0,20.0,41.4
P009027426042260337,03375941,01-24-114,TRÁNSITO,TRÁNSITO,20.0,20.0,6.6
P009027426042260337,03375941,01-15-008,TRÁNSITO,TRÁNSITO,20.0,20.0,99.2
P005018126041563441,03374820,06-01-061,TRÁNSITO,TRÁNSITO,20.0,20.0,20.52
P020903826042260710,03376017,20-01-233,TRÁNSITO,TRÁNSITO,20.0,20.0,504.45
P020903826042260710,03376017,20-01-291,TRÁNSITO,TRÁNSITO,20.0,20.0,237.12
P006100426042262837,03376006,01-12-818,TRÁNSITO,TRÁNSITO,20.0,20.0,27.16
P006100426042262837,03376007,01-15-013,TRÁNSITO,TRÁNSITO,20.0,20.0,28.0
P006100426042262837,03376007,02-06-006,TRÁNSITO,TRÁNSITO,20.0,20.0,4.8
P006100426042262837,03376006,01-24-286,TRÁNSITO,TRÁNSITO,20.0,20.0,36.6
P006100426042262837,03376008,31-18-022,TRÁNSITO,TRÁNSITO,20.0,20.0,13.2
P006100426042262837,03376008,02-03-073,TRÁNSITO,TRÁNSITO,20.0,20.0,6.6
P006100426042262837,03376008,02-01-019,TRÁNSITO,TRÁNSITO,20.0,20.0,6.4
P015702126043062086,03377640,05-01-294,TRÁNSITO,TRÁNSITO,20.0,20.0,35.442
P015702126043062086,03377640,07-06-069,TRÁNSITO,TRÁNSITO,20.0,20.0,28.6
P015702126043062086,03377641,31-03-000,TRÁNSITO,TRÁNSITO,20.0,20.0,31.8
P022108526042360405,03376197,01-12-488,TRÁNSITO,TRÁNSITO,20.0,20.0,33.63
P014914926041062532,03374102,07-06-708,TRÁNSITO,TRÁNSITO,20.0,20.0,292.5
P022108526042360405,03376196,01-12-819,TRÁNSITO,TRÁNSITO,20.0,20.0,44.8
P024217226041560188,03374988,01-24-107,TRÁNSITO,TRÁNSITO,20.0,20.0,18.6
P004609026041065642,03374211,01-24-009,TRÁNSITO,TRÁNSITO,20.0,20.0,34.2
P004609026041065642,03374210,02-03-070,TRÁNSITO,TRÁNSITO,20.0,20.0,26.4
P015702126043062084,03377600,01-15-684,TRÁNSITO,TRÁNSITO,20.0,20.0,59.3
P015702126042162038,03375797,01-03-286,TRÁNSITO,TRÁNSITO,20.0,20.0,13.524
P015702126042162038,03375797,01-09-115,TRÁNSITO,TRÁNSITO,20.0,20.0,26.6
P015702126042162038,03375797,01-09-116,TRÁNSITO,TRÁNSITO,20.0,20.0,23.8
P015702126042162038,03375797,01-15-734,TRÁNSITO,TRÁNSITO,20.0,20.0,36.4
P015702126042162038,03375797,01-12-994,TRÁNSITO,TRÁNSITO,20.0,20.0,33.2
P009027426040960331,03373993,31-01-000,TRÁNSITO,TRÁNSITO,20.0,20.0,46.34
P006100426042262830,03375903,01-24-110,TRÁNSITO,TRÁNSITO,20.0,20.0,9.62
P006100426042262830,03375903,01-24-111,TRÁNSITO,TRÁNSITO,20.0,20.0,9.62
P006100426040862764,03373772,01-24-114,TRÁNSITO,TRÁNSITO,20.0,20.0,6.4
P006100426042262830,03375903,01-03-286,TRÁNSITO,TRÁNSITO,20.0,20.0,13.86
P006100426042262830,03375903,01-03-284,TRÁNSITO,TRÁNSITO,20.0,20.0,8.54
P008515126041361691,03374448,01-24-286,TRÁNSITO,TRÁNSITO,20.0,20.0,49.82
P017921126042161510,03375669,02-01-019,TRÁNSITO,TRÁNSITO,20.0,20.0,7.8
P020220226042161501,03375813,01-24-113,TRÁNSITO,TRÁNSITO,20.0,20.0,27.17
P004609026042765756,03376784,01-03-286,TRÁNSITO,TRÁNSITO,20.0,20.0,13.11
P004609026042765756,03376784,01-03-284,TRÁNSITO,TRÁNSITO,20.0,20.0,8.17
P004609026042765756,03376784,31-18-011,TRÁNSITO,TRÁNSITO,20.0,20.0,48.906
P004609026042765756,03376784,02-01-021,TRÁNSITO,TRÁNSITO,20.0,20.0,6.4
P004609026042765756,03376784,02-03-106,TRÁNSITO,TRÁNSITO,20.0,20.0,10.2
P004609026042765756,03376785,31-18-003,TRÁNSITO,TRÁNSITO,20.0,20.0,22.176
P004609026042765756,03376785,31-18-006,TRÁNSITO,TRÁNSITO,20.0,20.0,39.798
P004609026042765756,03376785,31-18-008,TRÁNSITO,TRÁNSITO,20.0,20.0,42.966
P004609026042765756,03376785,01-24-110,TRÁNSITO,TRÁNSITO,20.0,20.0,9.12
P004609026042765756,03376785,01-24-111,TRÁNSITO,TRÁNSITO,20.0,20.0,9.12
P014914926042462597,03376574,01-15-013,TRÁNSITO,TRÁNSITO,20.0,20.0,28.08
P004609026041065630,03374130,28-01-018,TRÁNSITO,TRÁNSITO,20.0,20.0,32.38
P019719726042861320,03377036,02-01-023,TRÁNSITO,TRÁNSITO,20.0,20.0,17.8
P004304326042060311,03375751,02-06-069,TRÁNSITO,TRÁNSITO,20.0,20.0,28.5
P024713626042460101,03377046,02-06-006,TRÁNSITO,TRÁNSITO,20.0,20.0,4.8
P024713626042460101,03377046,02-01-020,TRÁNSITO,TRÁNSITO,20.0,20.0,6.6
P022108526042160399,03375739,01-24-014,TRÁNSITO,TRÁNSITO,20.0,20.0,63.8
P022108526042160399,03375739,01-24-054,TRÁNSITO,TRÁNSITO,20.0,20.0,27.4
P022108526042160399,03375739,31-03-000,TRÁNSITO,TRÁNSITO,20.0,20.0,40.8
P005018126040963428,03374003,01-24-257,TRÁNSITO,TRÁNSITO,20.0,20.0,34.0
